22680,1640,AMP4EP,36,36,9/16/2020 0:00,9/16/2023 0:00
16372.8,513,WEBEX,36,36,5/27/2020 0:00,5/27/2023 0:00
19090.53,435.6,WEBEX,36,36,5/27/2020 0:00,5/26/2023 23:59
28080,420,Duo Standard,36,36,5/27/2020 0:00,5/27/2023 0:00
20879.64,420,IOS-XR,36,36,5/27/2020 0:00,5/27/2023 0:00
21027.6,405.9,WEBEX,36,36,5/27/2020 0:00,5/27/2023 0:00
56155.32,390,CISCO_INTERSIGHT,36,36,5/27/2020 0:00,5/27/2023 0:00
19152,370,WEBEX,36,36,5/27/2020 0:00,5/27/2023 0:00
15792,329,Calabrio_SolutionsPlus,12,12,5/27/2020 0:00,5/27/2021 0:00
41469.12,288,CISCO_INTERSIGHT,36,36,5/27/2020 0:00,5/27/2023 0:00
16783.2,273.8,WEBEX,36,36,5/27/2020 0:00,5/27/2023 0:00
35903.23,0,WEBEX,36,36,5/27/2020 0:00,5/26/2023 23:59
27090,0,WEBEX,1,1,5/27/2020 0:00,6/27/2020 0:00
27090,0,WEBEX,12,12,5/27/2020 0:00,5/27/2021 0:00
31398,971.86,N9K_SW_SUB,60,60,5/26/2020 23:23,5/26/2025 23:23
2674584,87212.4,VIPTELA,36,36,5/26/2020 22:18,5/26/2023 22:18
21726,437.02,N9K_SW_SUB,36,36,5/26/2020 17:24,5/26/2023 17:24
15732.72,603.5,N9K_SW_SUB,36,36,5/26/2020 16:03,5/26/2023 16:03
66532.8,2059.28,N9K_SW_SUB,60,60,5/26/2020 15:09,5/26/2025 15:09
21726,437.02,N9K_SW_SUB,36,36,5/26/2020 12:57,5/26/2023 12:57
18295.2,368.04,N9K_SW_SUB,36,36,5/26/2020 12:57,5/26/2023 12:57
152082,3059.14,N9K_SW_SUB,36,36,5/26/2020 12:56,5/26/2023 12:56
17979.85,541.08,N9K_SW_SUB,36,36,5/26/2020 11:57,5/26/2023 11:57
56700,975,WEBEX,36,36,5/26/2020 6:30,5/26/2023 6:30
27000,450,WEBEX,36,36,5/26/2020 6:30,5/26/2023 6:30
42617.4,7163.1,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
56796.84,6121.5,WEBEX,36,36,5/26/2020 0:00,5/26/2023 0:00
49572,5870,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
70056,2366,AMP4EP,36,36,5/26/2020 0:00,5/26/2023 0:00
72778.08,2243.16,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
87494.4,1909.6,WEBEX,36,36,5/26/2020 0:00,5/26/2023 0:00
28202.04,1507.35,ELA2,36,36,5/26/2020 0:00,5/26/2023 0:00
38025,1365,Duo Standard,15,15,5/26/2020 0:00,8/26/2021 0:00
21155.4,1177.62,ELA2,36,36,5/26/2020 0:00,5/26/2023 0:00
37562.88,1157.76,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
19140,1155,CLOUD_CONNECT,12,12,5/26/2020 0:00,5/26/2021 0:00
155820,1113,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
17664.6,1022.95,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
44352,1008,WEBEX,36,36,5/26/2020 0:00,5/26/2023 0:00
27988.8,999.6,WEBEX,10,10,5/26/2020 0:00,3/26/2021 0:00
45936,924,AMP4EP,36,36,5/26/2020 0:00,5/26/2023 0:00
17043.12,876.6,WEBEX,36,36,5/26/2020 0:00,5/26/2023 0:00
63936,760,ELA2,36,36,5/26/2020 0:00,5/26/2023 0:00
31932,726,WEBEX,36,36,5/26/2020 0:00,5/26/2023 0:00
20385,425,CISCO_INTERSIGHT,12,12,5/26/2020 0:00,5/26/2021 0:00
16880.64,17.45,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
27090,0,WEBEX,12,12,5/26/2020 0:00,5/26/2021 0:00
17500.05,0,Duo Standard,15,15,5/26/2020 0:00,8/26/2021 0:00
41166.72,2013.76,WEBEX,12,12,5/25/2020 18:45,5/25/2021 18:45
28844.65,580.22,N9K_SW_SUB,36,36,5/25/2020 13:12,5/25/2023 13:12
28677.6,576.86,N9K_SW_SUB,36,36,5/25/2020 13:06,5/25/2023 13:06
28677.6,576.86,N9K_SW_SUB,36,36,5/25/2020 13:03,5/25/2023 13:03
28844.65,580.22,N9K_SW_SUB,36,36,5/25/2020 12:57,5/25/2023 12:57
27562.8,332.66,N9K_SW_SUB,60,60,5/25/2020 9:00,5/25/2025 9:00
16027.2,784.4,WEBEX,12,12,5/25/2020 8:45,4/25/2021 8:45
1879200,142800,WEBEX,36,36,5/25/2020 0:00,5/25/2023 0:00
125987.4,64293.57,Duo Standard,12,12,5/25/2020 0:00,5/25/2021 0:00
629027.4,20400,ELA2,60,60,5/25/2020 0:00,5/25/2025 0:00
310502.39,15104.96,VIPTELA,60,60,5/25/2020 0:00,5/25/2025 0:00
397800,9360,UMBRELLA,60,60,5/25/2020 0:00,5/25/2025 0:00
482422.2,5280,ELA2,60,60,5/25/2020 0:00,5/25/2025 0:00
117427.8,5160.37,VIPTELA,60,60,5/25/2020 0:00,5/25/2025 0:00
48246.48,4629,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
143414.4,4186.69,ELA2,60,60,5/25/2020 0:00,5/25/2025 0:00
43020.72,3883.68,WEBEX,12,12,5/25/2020 0:00,5/25/2021 0:00
69660,3870,WEBEX,12,12,5/25/2020 0:00,5/25/2021 0:00
82080,3720,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
50820,3465,APPDYNAMICS,12,12,5/25/2020 0:00,5/25/2021 0:00
240776.64,2867.4,CISCO_INTERSIGHT,36,36,5/25/2020 0:00,5/25/2023 0:00
96144,2800,ELA2,60,60,5/25/2020 0:00,5/25/2025 0:00
41280.12,2587.5,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
81090,2507.5,AMP4EP,60,60,5/25/2020 0:00,5/25/2025 0:00
53730,2436,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
47956.68,2292.06,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
42055.56,2275.92,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
16394.4,2046,UMBRELLA,12,12,5/25/2020 0:00,5/25/2021 0:00
38416.8,1806.36,VIPTELA,60,60,5/25/2020 0:00,5/25/2025 0:00
33235.56,1667.75,ELA2,36,36,5/25/2020 0:00,5/25/2023 0:00
57561,1140.65,WEBEX,60,60,5/25/2020 0:00,5/25/2025 0:00
47970,799.5,ELA2,60,60,5/25/2020 0:00,5/25/2025 0:00
33660,765,WEBEX,36,36,5/25/2020 0:00,5/25/2023 0:00
15795,708.75,Duo Standard,12,12,5/25/2020 0:00,5/25/2021 0:00
21672,451.5,WEBEX,12,12,5/25/2020 0:00,5/25/2021 0:00
19200,450,ELA2,60,60,5/25/2020 0:00,5/25/2025 0:00
20880,252,VIPTELA,60,60,5/25/2020 0:00,5/25/2025 0:00
27090,0,WEBEX,12,12,5/25/2020 0:00,5/25/2021 0:00
17520,437.96,CISCO_ONE,60,60,5/24/2020 23:38,5/24/2025 23:38
17065.2,426.62,CISCO_ONE,60,60,5/24/2020 23:38,5/24/2025 23:38
652686.91,0,WEBEX,12,12,5/24/2020 16:15,5/24/2021 16:15
91009.97,0,WEBEX,12,12,5/24/2020 16:15,5/24/2021 16:15
1197990,91035,WEBEX,36,36,5/24/2020 0:00,5/24/2023 0:00
241920,86310,SWATCH_CLOUD,36,36,5/24/2020 0:00,5/24/2023 0:00
16536,3276,UMBRELLA,12,12,5/24/2020 0:00,5/24/2021 0:00
49512,2424,WEBEX,12,12,5/24/2020 0:00,5/24/2021 0:00
27200.65,2266.64,CISCO_ONE,12,12,5/24/2020 0:00,5/24/2021 0:00
55711.81,1587.45,WEBEX,36,36,5/24/2020 0:00,5/24/2023 0:00
30240,1480,WEBEX,12,12,5/24/2020 0:00,5/24/2021 0:00
51836.4,1080,CISCO_INTERSIGHT,12,12,5/24/2020 0:00,5/24/2021 0:00
18606.24,1077.48,WEBEX,12,12,5/24/2020 0:00,5/24/2021 0:00
16064.63,523.85,VIPTELA,36,36,5/24/2020 0:00,5/24/2023 0:00
30844.8,503.2,WEBEX,36,36,5/24/2020 0:00,5/24/2023 0:00
21726,437.02,N9K_SW_SUB,36,36,5/24/2020 0:00,5/24/2023 0:00
20552.21,318.4,WEBEX,43,43,5/24/2020 0:00,12/24/2023 0:00
243118.08,208.86,NSO SBP,36,36,5/24/2020 0:00,5/24/2023 0:00
182338.56,156.66,NSO SBP,36,36,5/24/2020 0:00,5/24/2023 0:00
174599.28,150,NSO SBP,36,36,5/24/2020 0:00,5/24/2023 0:00
23458.56,60.46,NSO SBP,12,12,5/24/2020 0:00,5/24/2021 0:00
54026.64,46.41,NSO SBP,36,36,5/24/2020 0:00,5/24/2023 0:00
600001.2,0,TETRATION,36,36,5/24/2020 0:00,5/24/2023 0:00
22193.28,924.74,N9K_SW_SUB,36,36,5/23/2020 12:03,5/23/2023 12:03
46656,1142.4,VIPTELA,60,60,5/23/2020 7:54,5/23/2025 7:54
35046.35,1142.81,N9K_SW_SUB,36,36,5/23/2020 7:18,5/23/2023 7:18
345747.97,21150,WEBEX,36,36,5/23/2020 0:00,5/23/2023 0:00
1171296,8366.4,ELA2,60,60,5/23/2020 0:00,5/23/2025 0:00
53784,8343,UMBRELLA,12,12,5/23/2020 0:00,5/23/2021 0:00
142505.22,7093.02,WEBEX,39,39,5/23/2020 0:00,8/23/2023 0:00
145584,4122,Duo Standard,24,24,5/23/2020 0:00,5/23/2022 0:00
20328,3766,CLOUD_SECURITY,12,12,5/23/2020 0:00,5/23/2021 0:00
81641.52,2916,CISCO_INTERSIGHT,12,12,5/23/2020 0:00,5/23/2021 0:00
38870.4,2365.44,VIPTELA,60,60,5/23/2020 0:00,5/23/2025 0:00
73566,1890,WEBEX,36,36,5/23/2020 0:00,5/23/2023 0:00
17409.97,1733.99,CISCO_ONE,36,36,5/23/2020 0:00,5/23/2023 0:00
30087,1665,WEBEX,36,36,5/23/2020 0:00,5/23/2023 0:00
67286.68,1062.06,WEBEX,35,35,5/23/2020 0:00,4/23/2023 0:00
34038,604.5,WEBEX,36,36,5/23/2020 0:00,5/23/2023 0:00
21960,390,WEBEX,36,36,5/23/2020 0:00,5/23/2023 0:00
27090,0,WEBEX,12,12,5/23/2020 0:00,5/23/2021 0:00
15682.8,530.68,N9K_SW_SUB,60,60,5/22/2020 20:03,5/22/2025 20:03
15682.8,530.68,N9K_SW_SUB,60,60,5/22/2020 20:00,5/22/2025 20:00
18156.25,542.22,N9K_SW_SUB,36,36,5/22/2020 17:09,5/22/2023 17:09
27128.15,998.92,N9K_SW_SUB,36,36,5/22/2020 16:48,5/22/2023 16:48
18156.25,542.22,N9K_SW_SUB,36,36,5/22/2020 16:33,5/22/2023 16:33
95936.39,6891.61,CISCO_ONE,24,24,5/22/2020 15:30,5/22/2022 15:30
20412,1466.3,CISCO_ONE,24,24,5/22/2020 15:30,5/22/2022 15:30
16038.72,1676,N9K_SW_SUB,36,36,5/22/2020 15:18,5/22/2023 15:18
27128.15,998.92,N9K_SW_SUB,36,36,5/22/2020 15:18,5/22/2023 15:18
16038.72,1676,N9K_SW_SUB,36,36,5/22/2020 15:17,5/22/2023 15:17
27951.83,2920.9,N9K_SW_SUB,36,36,5/22/2020 15:15,5/22/2023 15:15
39150,472.5,IOS-XR,60,60,5/22/2020 14:54,5/22/2025 14:54
23490,283.5,IOS-XR,60,60,5/22/2020 14:54,5/22/2025 14:54
16655.04,693.98,N9K_SW_SUB,36,36,5/22/2020 14:51,5/22/2023 14:51
20910,443.54,N9K_SW_SUB,60,60,5/22/2020 14:42,5/22/2025 14:42
16603.92,691.8,N9K_SW_SUB,36,36,5/22/2020 14:39,5/22/2023 14:39
20910,443.54,N9K_SW_SUB,60,60,5/22/2020 14:39,5/22/2025 14:39
41820,887.08,N9K_SW_SUB,60,60,5/22/2020 14:36,5/22/2025 14:36
16655.04,693.98,N9K_SW_SUB,36,36,5/22/2020 14:36,5/22/2023 14:36
1226918.11,73569.65,WEBEX,38,38,5/22/2020 13:15,7/22/2023 13:15
47316.96,1314.36,N9K_SW_SUB,36,36,5/22/2020 12:39,5/22/2023 12:39
153179.64,4995,IOS-XR,36,36,5/22/2020 12:34,5/22/2023 12:34
144000,4000,IOS-XR,36,36,5/22/2020 12:34,5/22/2023 12:34
26163.35,726.76,N9K_SW_SUB,36,36,5/22/2020 12:12,5/22/2023 12:12
18295.2,368.02,N9K_SW_SUB,36,36,5/22/2020 11:48,5/22/2023 11:48
44660.88,898.26,VIPTELA,36,36,5/22/2020 11:42,5/22/2023 11:42
16240.31,326.66,VIPTELA,36,36,5/22/2020 11:42,5/22/2023 11:42
18295.21,368.02,N9K_SW_SUB,36,36,5/22/2020 11:11,5/22/2023 11:11
41179.81,497,VIPTELA,60,60,5/22/2020 10:33,5/22/2025 10:33
41179.81,497,VIPTELA,60,60,5/22/2020 10:30,5/22/2025 10:30
18728.65,1560.76,N9K_SW_SUB,36,36,5/22/2020 10:24,5/22/2023 10:24
41179.81,497,VIPTELA,60,60,5/22/2020 10:24,5/22/2025 10:24
37457.28,3121.52,N9K_SW_SUB,36,36,5/22/2020 10:09,5/22/2023 10:09
56779.2,1927.76,N9K_SW_SUB,36,36,5/22/2020 9:48,5/22/2023 9:48
31544.65,876.24,N9K_SW_SUB,36,36,5/22/2020 9:45,5/22/2023 9:45
48300.48,971.56,N9K_SW_SUB,36,36,5/22/2020 9:39,5/22/2023 9:39
28389.6,963.88,N9K_SW_SUB,36,36,5/22/2020 9:39,5/22/2023 9:39
22193.28,924.74,N9K_SW_SUB,36,36,5/22/2020 9:30,5/22/2023 9:30
27562.8,332.66,N9K_SW_SUB,60,60,5/22/2020 9:20,5/22/2025 9:20
33361.2,1820.1,N9K_SW_SUB,60,60,5/22/2020 9:06,5/22/2025 9:06
122324.4,6673.7,N9K_SW_SUB,60,60,5/22/2020 9:03,5/22/2025 9:03
18295.2,368.02,N9K_SW_SUB,36,36,5/22/2020 8:32,5/22/2023 8:32
23100.11,1191.69,VIPTELA,36,36,5/22/2020 8:24,5/22/2023 8:24
91962,5109,WEBEX,12,12,5/22/2020 8:00,5/22/2021 8:00
19959.6,459.38,N9K_SW_SUB,60,60,5/22/2020 7:36,5/22/2025 7:36
39919.2,918.76,N9K_SW_SUB,60,60,5/22/2020 7:33,5/22/2025 7:33
19959.6,459.38,N9K_SW_SUB,60,60,5/22/2020 7:30,5/22/2025 7:30
25717.97,1327.95,UMBRELLA,36,36,5/22/2020 5:15,4/22/2023 5:15
26255.66,1190,UMBRELLA,36,36,5/22/2020 5:15,4/22/2023 5:15
25704,1258,WEBEX,12,12,5/22/2020 4:45,5/22/2021 4:45
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:42,5/22/2025 3:42
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:35,5/22/2025 3:35
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:22,5/22/2025 3:22
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:20,5/22/2025 3:20
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:17,5/22/2025 3:17
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:15,5/22/2025 3:15
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:07,5/22/2025 3:07
25624.8,7281.13,IOS-XR,60,60,5/22/2020 3:05,5/22/2025 3:05
25624.8,7281.13,IOS-XR,60,60,5/22/2020 2:31,5/22/2025 2:31
25624.8,7281.13,IOS-XR,60,60,5/22/2020 2:28,5/22/2025 2:28
25624.8,7281.13,IOS-XR,60,60,5/22/2020 2:27,5/22/2025 2:27
46337.9,2450,EMAIL_SEC,17,17,5/22/2020 2:15,10/22/2021 2:15
592456.36,20544,WEBEX,38,38,5/22/2020 2:00,7/22/2023 2:00
25624.8,7281.13,IOS-XR,60,60,5/22/2020 1:21,5/22/2025 1:21
1116000,66500,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
612360,25515,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
649071.12,16530,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
254795.04,15600,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
373547.26,15030,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
190080,11682,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
228456,10354,DNA_Spaces,36,36,5/22/2020 0:00,5/22/2023 0:00
132048,8646,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
205826.4,8576.1,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
141912,8004,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
131976,7446,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
54300,7375,UMBRELLA,12,12,5/22/2020 0:00,5/22/2021 0:00
96288,5576,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
90000,4800,EMAIL_SEC,36,36,5/22/2020 0:00,5/22/2023 0:00
48328.8,4564.48,N9K_SW_SUB,60,60,5/22/2020 0:00,5/22/2025 0:00
45858,4331,N9K_SW_SUB,60,60,5/22/2020 0:00,5/22/2025 0:00
95040,3960,UMBRELLA,36,36,5/22/2020 0:00,5/22/2023 0:00
102096,3932,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
97812,3803.8,WEBEX,60,60,5/22/2020 0:00,5/22/2025 0:00
81216,3376,UMBRELLA,36,36,5/22/2020 0:00,5/22/2023 0:00
56160,3120,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
57241.08,3086.49,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
48144,2788,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
56628,2652,Duo Standard,12,12,5/22/2020 0:00,5/22/2021 0:00
53978.4,2641.8,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
17500,2320,UMBRELLA,14,14,5/22/2020 0:00,7/22/2021 0:00
50400,2268,CLOUD_SECURITY,36,36,5/22/2020 0:00,5/22/2023 0:00
32042.16,1860,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
31880.16,1797.96,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
20448,1698,UMBRELLA,12,12,5/22/2020 0:00,5/22/2021 0:00
15696,1596,AMP4EP,12,12,5/22/2020 0:00,5/22/2021 0:00
22157.28,1581.09,CISCO_INTERSIGHT,36,36,5/22/2020 0:00,5/22/2023 0:00
32868,1559.4,ELA2,60,60,5/22/2020 0:00,5/22/2025 0:00
31502.16,1524.8,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
30865.68,1286.06,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
20855.88,1176.22,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
21532.69,1161.12,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
19398,1033.5,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
48924,1020,CISCO_INTERSIGHT,12,12,5/22/2020 0:00,5/22/2021 0:00
48750,1015.63,Vbrick_SolutionsPlus,12,12,5/22/2020 0:00,5/22/2021 0:00
17820,1005,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
16344,990,UMBRELLA,12,12,5/22/2020 0:00,5/22/2021 0:00
48000,977.92,ON_PREMISE,60,60,5/22/2020 0:00,5/22/2025 0:00
23097.6,962.4,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
38036.16,910.96,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
15632.64,843,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
17100,810,UMBRELLA,60,60,5/22/2020 0:00,5/22/2025 0:00
18373.68,765.58,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
29723.04,711.86,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
30844.8,503.2,WEBEX,36,36,5/22/2020 0:00,5/22/2023 0:00
25352.64,405,ELA2,36,36,5/22/2020 0:00,5/22/2023 0:00
64800,360,ELA2,60,60,5/22/2020 0:00,5/22/2025 0:00
399000,0,WEBEX,12,12,5/22/2020 0:00,5/22/2021 0:00
27090,0,WEBEX,1,1,5/22/2020 0:00,6/22/2020 0:00
64978.56,9472.56,VIPTELA,36,36,5/21/2020 23:54,5/21/2023 23:54
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:48,5/21/2025 23:48
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:40,5/21/2025 23:40
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:35,5/21/2025 23:35
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:26,5/21/2025 23:26
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:19,5/21/2025 23:19
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:12,5/21/2025 23:12
25624.8,7281.13,IOS-XR,60,60,5/21/2020 23:01,5/21/2025 23:01
25624.8,7281.13,IOS-XR,60,60,5/21/2020 22:46,5/21/2025 22:46
25624.8,7281.13,IOS-XR,60,60,5/21/2020 22:37,5/21/2025 22:37
38437.2,10921.7,IOS-XR,60,60,5/21/2020 22:30,5/21/2025 22:30
23062.2,6552.6,IOS-XR,60,60,5/21/2020 22:30,5/21/2025 22:30
25624.8,7281.13,IOS-XR,60,60,5/21/2020 22:17,5/21/2025 22:17
25200,4830,IOS-XR,60,60,5/21/2020 18:52,5/21/2025 18:52
278064,47448.4,VIPTELA,36,36,5/21/2020 17:39,5/21/2023 17:39
21726,437.02,N9K_SW_SUB,36,36,5/21/2020 14:49,5/21/2023 14:49
18925.92,1226.72,N9K_SW_SUB,36,36,5/21/2020 12:47,5/21/2023 12:47
21726,437.02,N9K_SW_SUB,36,36,5/21/2020 12:47,5/21/2023 12:47
130356,2622.12,N9K_SW_SUB,36,36,5/21/2020 12:39,5/21/2023 12:39
17172,1219,WEBEX,12,12,5/21/2020 11:00,5/21/2021 11:00
